"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.384344044E1,5.210999865E-3,5.334199965E-2,1.461649984E-1
1.385744689E1,5.210999865E-3,5.334199965E-2,1.461649984E-1
1.387145259E1,3.025599942E-2,2.082400024E-2,2.314440012E-1
1.388545752E1,1.635199971E-2,3.930800036E-2,1.694519967E-1
1.389946323E1,-8.696000092E-3,1.253300011E-1,1.265539974E-1
1.391346965E1,-8.696000092E-3,1.253300011E-1,1.265539974E-1
1.392747535E1,6.302700192E-2,7.943999954E-3,2.748520076E-1
1.394148033E1,4.666000139E-3,-3.625800088E-2,2.188850045E-1
1.395548602E1,4.666000139E-3,-3.625800088E-2,2.188850045E-1
1.396949246E1,4.598699883E-2,-3.973599896E-2,9.540899843E-2
1.398349813E1,2.433099970E-2,1.073030010E-1,2.364650071E-1
1.399750305E1,2.433099970E-2,1.073030010E-1,2.364650071E-1
1.401150883E1,2.814000007E-3,1.181299984E-1,2.639960051E-1
1.402551529E1,2.742899954E-2,7.175800204E-2,2.266319990E-1
1.403952103E1,2.428100072E-2,8.725999855E-3,1.854390055E-1
1.405352591E1,2.428100072E-2,8.725999855E-3,1.854390055E-1
1.406753159E1,-1.247199997E-2,-1.490600035E-2,1.670520008E-1
1.408153803E1,-4.360000137E-3,-1.289200038E-2,2.281610072E-1
1.409554370E1,-4.360000137E-3,-1.289200038E-2,2.281610072E-1
1.410954869E1,1.763500087E-2,7.925000042E-3,2.295300066E-1
1.412355440E1,5.316799879E-2,3.498699889E-2,2.289520055E-1
1.413756086E1,5.316799879E-2,3.498699889E-2,2.289520055E-1
1.415156658E1,5.915300176E-2,5.738100037E-2,2.096229941E-1
1.416557150E1,2.303499915E-2,5.905399844E-2,2.331050038E-1
1.417957720E1,5.452499911E-2,5.284399912E-2,1.968459934E-1
1.419358374E1,5.452499911E-2,5.284399912E-2,1.968459934E-1
1.420758942E1,7.473699749E-2,4.711100087E-2,1.842000037E-1
1.422159435E1,-9.504999965E-3,1.438700035E-2,1.357029974E-1
1.423560006E1,-9.504999965E-3,1.438700035E-2,1.357029974E-1
1.424960646E1,-1.088999957E-2,2.670000074E-3,1.551800072E-1
1.426361217E1,4.003699869E-2,2.279300056E-2,1.738429964E-1
1.427761716E1,4.003699869E-2,2.279300056E-2,1.738429964E-1
1.429162284E1,2.392400056E-2,2.540599927E-2,2.217050046E-1
1.430562932E1,6.018000189E-3,4.987000022E-3,2.218260020E-1
1.431963504E1,1.313600037E-2,1.214700006E-2,2.020519972E-1
1.433363992E1,1.313600037E-2,1.214700006E-2,2.020519972E-1
1.434764561E1,2.158500068E-2,1.682600006E-2,1.504029930E-1
1.436165206E1,2.389900014E-2,9.940000018E-4,1.196769997E-1
1.437565783E1,2.389900014E-2,9.940000018E-4,1.196769997E-1
1.438966273E1,3.805200011E-2,-1.580899954E-2,1.319109946E-1
1.440366847E1,1.532300003E-2,-1.782899909E-2,1.484390050E-1
1.441767494E1,1.532300003E-2,-1.782899909E-2,1.484390050E-1
1.443168062E1,-6.900000153E-4,2.981100045E-2,1.159730032E-1
1.444568553E1,8.508999832E-3,5.473899841E-2,1.665340066E-1
1.445969130E1,2.375200018E-2,6.588499993E-2,1.703629941E-1
1.447369778E1,2.375200018E-2,6.588499993E-2,1.703629941E-1
1.448770349E1,2.056900039E-2,4.484900087E-2,1.853079945E-1
1.450170841E1,3.146100044E-2,1.653500088E-2,2.823359966E-1
1.451571409E1,3.146100044E-2,1.653500088E-2,2.823359966E-1
1.452972049E1,1.158200018E-2,1.892899908E-2,1.347759962E-1
1.454372616E1,-1.026799995E-2,1.078969985E-1,3.039709926E-1
1.455773119E1,-1.026799995E-2,1.078969985E-1,3.039709926E-1
1.457173690E1,7.600200176E-2,-9.105999954E-3,2.756649852E-1
1.458574333E1,6.779999938E-3,-5.213800073E-2,1.686670035E-1
1.459974901E1,4.984699935E-2,5.621000193E-3,1.158069968E-1
1.461375390E1,4.984699935E-2,5.621000193E-3,1.158069968E-1
1.462775959E1,2.967599966E-2,1.336189955E-1,2.329369932E-1
1.464176601E1,1.936900057E-2,1.214580014E-1,2.720260024E-1
1.465577173E1,1.936900057E-2,1.214580014E-1,2.720260024E-1
1.466977672E1,2.433899976E-2,8.733399957E-2,2.332960069E-1
1.468378243E1,8.604000323E-3,2.101900056E-2,1.870699972E-1
1.469778890E1,8.604000323E-3,2.101900056E-2,1.870699972E-1
1.471179461E1,-1.652099937E-2,-1.453000004E-3,1.758390069E-1
1.472579956E1,-4.970999900E-3,1.297999988E-3,1.978629977E-1
1.473980526E1,4.884500057E-2,4.181699827E-2,2.091059983E-1
1.475381175E1,4.884500057E-2,4.181699827E-2,2.091059983E-1
1.476781752E1,4.258999974E-2,5.820899829E-2,2.247419953E-1
1.478182243E1,3.879600018E-2,6.609400362E-2,2.332530022E-1
1.479582813E1,3.879600018E-2,6.609400362E-2,2.332530022E-1
1.480983462E1,3.396499902E-2,6.944099814E-2,2.104800045E-1
1.482384029E1,9.304000065E-3,7.452400029E-2,1.570490003E-1
1.483784518E1,9.304000065E-3,7.452400029E-2,1.570490003E-1
1.485185090E1,5.652400106E-2,6.923600286E-2,2.491240054E-1
1.486585739E1,4.285800084E-2,6.977999955E-2,1.452510059E-1
1.487986315E1,1.207899954E-2,4.135299847E-2,1.631300002E-1
1.489386805E1,1.207899954E-2,4.135299847E-2,1.631300002E-1
1.490787375E1,2.175899968E-2,2.588899992E-2,1.803890020E-1
1.492188019E1,4.032399878E-2,5.060800165E-2,1.815620065E-1
1.493588593E1,4.032399878E-2,5.060800165E-2,1.815620065E-1
1.494989083E1,1.226599980E-2,5.232999846E-2,2.289319932E-1
1.496389656E1,3.693999955E-3,4.118499905E-2,2.087830007E-1
1.497790301E1,3.693999955E-3,4.118499905E-2,2.087830007E-1
1.499190877E1,1.942900009E-2,6.354700029E-2,2.201520056E-1
1.500591370E1,4.220800102E-2,7.522399724E-2,2.142869979E-1
1.501991940E1,3.836800158E-2,4.165599868E-2,2.031960040E-1
1.503392589E1,3.836800158E-2,4.165599868E-2,2.031960040E-1
1.504793160E1,3.560100123E-2,3.860199824E-2,2.161500007E-1
1.506193654E1,2.378999954E-3,2.609400079E-2,1.569810063E-1
1.507594221E1,2.378999954E-3,2.609400079E-2,1.569810063E-1
1.508994868E1,6.949999835E-3,6.151999906E-2,1.667169929E-1
1.510395445E1,1.370500028E-2,5.019500107E-2,1.778949946E-1
1.511795936E1,1.370500028E-2,5.019500107E-2,1.778949946E-1
1.513196509E1,-5.760000087E-3,7.032500207E-2,1.886820048E-1
1.514597152E1,3.451399878E-2,4.958099872E-2,2.587420046E-1
1.515997723E1,1.904200017E-2,6.682199985E-2,-6.770200282E-2
1.517398214E1,1.904200017E-2,6.682199985E-2,-6.770200282E-2
1.518798785E1,1.450399961E-2,8.980999887E-2,3.243969977E-1
1.520199434E1,7.188700140E-2,2.512899972E-2,3.065460026E-1
1.521600007E1,7.188700140E-2,2.512899972E-2,3.065460026E-1
1.523000508E1,-2.112700045E-2,-2.167000063E-2,2.469550073E-1
1.524401077E1,2.852600068E-2,1.959000016E-3,1.232179999E-1
1.525801720E1,2.852600068E-2,1.959000016E-3,1.232179999E-1
1.527202286E1,7.388799638E-2,1.151470020E-1,1.566630006E-1
1.528602779E1,4.092599824E-2,1.236049980E-1,2.272170037E-1
1.530003348E1,-3.795000026E-3,9.346699715E-2,2.557019889E-1
1.531403994E1,-3.795000026E-3,9.346699715E-2,2.557019889E-1
1.532804566E1,-5.913999863E-3,5.227499828E-2,2.416409999E-1
1.534205064E1,-3.610299900E-2,3.216899931E-2,2.363930047E-1
1.535605633E1,-3.610299900E-2,3.216899931E-2,2.363930047E-1
1.537006277E1,-1.924600080E-2,3.067700006E-2,2.152200043E-1
1.538406846E1,3.603599966E-2,6.719000172E-3,2.103119940E-1
1.539807339E1,3.603599966E-2,6.719000172E-3,2.103119940E-1
1.541207910E1,6.091399863E-2,5.789399892E-2,1.936710030E-1
1.542608552E1,4.958499968E-2,4.396700114E-2,1.893009990E-1
1.544009123E1,6.179599836E-2,6.200699881E-2,1.329610050E-1
1.545409614E1,6.179599836E-2,6.200699881E-2,1.329610050E-1
1.546810197E1,3.013999946E-2,5.723899975E-2,1.939200014E-1
1.548210845E1,4.961200058E-2,6.356299669E-2,1.745219976E-1
1.549611418E1,4.961200058E-2,6.356299669E-2,1.745219976E-1
1.551011911E1,4.952500015E-2,4.757599905E-2,1.870030016E-1
1.552412482E1,1.832200028E-2,2.830000035E-2,1.805360019E-1
1.553813126E1,1.832200028E-2,2.830000035E-2,1.805360019E-1
1.555213693E1,2.293100022E-2,4.213900119E-2,2.033199966E-1
1.556614185E1,1.304099988E-2,5.359800160E-2,2.008469999E-1
1.558014755E1,2.238800004E-2,5.485099927E-2,2.253829986E-1
1.559415403E1,2.238800004E-2,5.485099927E-2,2.253829986E-1
1.560815971E1,1.255299989E-2,1.994000003E-2,2.123399973E-1
1.562216470E1,1.949300058E-2,2.649400011E-2,2.061399966E-1
1.563617037E1,1.949300058E-2,2.649400011E-2,2.061399966E-1
1.565017684E1,2.102600038E-2,3.847999871E-2,1.798110008E-1
1.566418255E1,3.837100044E-2,4.982899874E-2,1.882109940E-1
1.567818746E1,3.837100044E-2,4.982899874E-2,1.882109940E-1
1.569219319E1,4.636200145E-2,5.158799887E-2,1.733510047E-1
1.570619963E1,4.672199860E-2,4.203499854E-2,2.383700013E-1
1.572020530E1,8.817999624E-3,3.798900172E-2,1.902409941E-1
1.573421027E1,8.817999624E-3,3.798900172E-2,1.902409941E-1
1.574821596E1,3.443500027E-2,5.423500016E-2,2.140180022E-1
1.576222242E1,4.329499975E-2,4.799599946E-2,2.000779957E-1
1.577622810E1,4.329499975E-2,4.799599946E-2,2.000779957E-1
1.579023301E1,2.362599969E-2,3.770099953E-2,1.881919950E-1
1.580423867E1,2.553099953E-2,2.670799941E-2,2.389730066E-1
1.581824512E1,2.553099953E-2,2.670799941E-2,2.389730066E-1
1.583225080E1,5.526600033E-2,6.590799987E-2,-1.185510010E-1
1.584625572E1,6.230600178E-2,7.622999698E-2,1.651359946E-1
1.586026139E1,7.361800224E-2,2.293800004E-2,3.437710106E-1
1.587426785E1,7.361800224E-2,2.293800004E-2,3.437710106E-1
1.588827362E1,9.731000289E-3,-2.592200041E-2,1.204439998E-1
1.590227852E1,4.965500161E-2,3.484699875E-2,1.647350043E-1
1.591628421E1,4.965500161E-2,3.484699875E-2,1.647350043E-1
1.593029071E1,3.690300137E-2,1.021390036E-1,1.912949979E-1
1.594429644E1,-1.374199986E-2,6.763300300E-2,2.048030049E-1
1.595830135E1,-1.374199986E-2,6.763300300E-2,2.048030049E-1
1.597230708E1,9.817999788E-3,8.476199955E-2,2.415879965E-1
1.598631356E1,1.928000012E-3,4.822399840E-2,2.312780023E-1
1.600031930E1,-1.614899933E-2,4.224500060E-2,2.608329952E-1
1.601432422E1,-1.614899933E-2,4.224500060E-2,2.608329952E-1
1.602833003E1,1.176000014E-2,8.267000318E-3,2.183319926E-1
1.604233637E1,3.282200173E-2,2.741800062E-2,2.102870047E-1
1.605634212E1,3.282200173E-2,2.741800062E-2,2.102870047E-1
1.607034707E1,7.211600244E-2,3.637899831E-2,2.073590010E-1
1.608435273E1,6.231399998E-2,5.118700117E-2,2.155809999E-1
1.609835903E1,6.231399998E-2,5.118700117E-2,2.155809999E-1
1.611236471E1,3.208999988E-3,7.511100173E-2,2.386839986E-1
1.612636960E1,4.255500063E-2,5.651700124E-2,1.859029979E-1
1.614037532E1,5.781700090E-2,6.935299933E-2,1.869979948E-1
1.615438178E1,5.781700090E-2,6.935299933E-2,1.869979948E-1
1.616838745E1,5.962000228E-3,3.517200053E-2,2.078090012E-1
1.618239235E1,1.075599995E-2,3.252099827E-2,2.298189998E-1
1.619639804E1,1.075599995E-2,3.252099827E-2,2.298189998E-1
1.621040448E1,2.782000042E-2,5.309399962E-2,2.128839940E-1
1.622441024E1,3.485700116E-2,6.189800054E-2,2.259359956E-1
1.623841513E1,3.485700116E-2,6.189800054E-2,2.259359956E-1
1.625242086E1,7.792000193E-3,5.467800051E-2,1.960929930E-1
1.626642733E1,-1.369400043E-2,3.786600009E-2,1.954579949E-1
1.628043301E1,1.287300047E-2,2.886700071E-2,1.979490072E-1
1.629443795E1,1.287300047E-2,2.886700071E-2,1.979490072E-1
1.630844365E1,3.739000112E-2,2.140600048E-2,1.991620064E-1
1.632245024E1,4.201800004E-2,4.490400106E-2,1.933429986E-1
1.633645592E1,4.201800004E-2,4.490400106E-2,1.933429986E-1
1.635046085E1,4.685100168E-2,3.074000031E-2,2.043700069E-1
1.636446654E1,5.087799951E-2,4.799199849E-2,2.324720025E-1
1.637847299E1,5.087799951E-2,4.799199849E-2,2.324720025E-1
1.639247864E1,3.017999930E-3,2.008699998E-2,1.504240036E-1
1.640648366E1,1.869699918E-2,2.901599929E-2,1.925330013E-1
1.642048937E1,4.919100180E-2,4.598600045E-2,1.919039935E-1
1.643449582E1,4.919100180E-2,4.598600045E-2,1.919039935E-1
1.644850154E1,1.671300083E-2,4.230900109E-2,1.858479977E-1
1.646250646E1,3.348100185E-2,1.955500059E-2,2.715539932E-1
1.647651212E1,3.348100185E-2,1.955500059E-2,2.715539932E-1
1.649051857E1,2.820800059E-2,3.965700045E-2,-1.057999954E-2
1.650452430E1,-1.699700020E-2,1.130750030E-1,2.602120042E-1
1.651852923E1,-1.699700020E-2,1.130750030E-1,2.602120042E-1
1.653253494E1,6.978800148E-2,-2.126999898E-3,2.979449928E-1
1.654654141E1,-3.472999902E-3,-6.162099913E-2,1.372289956E-1
1.656054709E1,4.256900027E-2,-3.643700108E-2,1.476339996E-1
1.657455212E1,4.256900027E-2,-3.643700108E-2,1.476339996E-1
1.658855782E1,-5.582999904E-3,1.161329970E-1,2.418400049E-1
1.660256421E1,2.222600020E-2,1.148630008E-1,2.854320109E-1
1.661657001E1,2.222600020E-2,1.148630008E-1,2.854320109E-1
1.663057481E1,4.056100175E-2,6.735999882E-2,2.312020063E-1
1.664458050E1,3.170499951E-2,2.777799964E-2,1.829330027E-1
1.665858698E1,3.170499951E-2,2.777799964E-2,1.829330027E-1
1.667259271E1,-1.261300035E-2,-8.186999708E-3,1.975020021E-1
1.668659764E1,6.031000055E-3,1.240199991E-2,2.015520036E-1
1.670060333E1,4.850799963E-2,3.318500146E-2,2.127040029E-1
1.671460978E1,4.850799963E-2,3.318500146E-2,2.127040029E-1
1.672861550E1,5.455100164E-2,4.929000139E-2,2.099599987E-1
1.674262042E1,4.830899835E-2,1.075899974E-2,1.855610013E-1
1.675662609E1,4.830899835E-2,1.075899974E-2,1.855610013E-1
1.677063253E1,1.439100038E-2,6.401599944E-2,2.491569966E-1
1.678463826E1,4.931500182E-2,6.994400173E-2,1.610080004E-1
1.679864328E1,4.931500182E-2,6.994400173E-2,1.610080004E-1
1.681264896E1,7.035300136E-2,7.753200084E-2,2.154289931E-1
1.682665546E1,1.163300034E-2,3.170999885E-2,1.548590064E-1
1.684066122E1,6.322000176E-3,1.773099974E-2,1.713249981E-1
1.685466616E1,6.322000176E-3,1.773099974E-2,1.713249981E-1
1.686867183E1,1.527199987E-2,4.910600185E-2,2.037999928E-1
1.688267828E1,2.878000028E-3,3.604700044E-2,2.227009982E-1
1.689668399E1,2.878000028E-3,3.604700044E-2,2.227009982E-1
1.691068893E1,8.522000164E-3,1.140999957E-3,2.327300012E-1
1.692469461E1,1.059000008E-2,-5.766000133E-3,1.948429942E-1
1.693870105E1,1.059000008E-2,-5.766000133E-3,1.948429942E-1
1.695270674E1,1.565000042E-2,3.524000058E-3,1.660780013E-1
1.696671168E1,1.732699946E-2,2.693700045E-2,1.472920030E-1
1.698071735E1,2.760699950E-2,1.741700061E-2,1.284900010E-1
1.699472384E1,2.760699950E-2,1.741700061E-2,1.284900010E-1
1.700872948E1,1.246500015E-2,2.405500039E-2,1.448740065E-1
1.702273448E1,3.054700047E-2,2.872199938E-2,1.862979978E-1
1.703674017E1,3.054700047E-2,2.872199938E-2,1.862979978E-1
1.705074663E1,3.035000060E-3,3.465100005E-2,1.539250016E-1
1.706475235E1,2.351400070E-2,6.489600241E-2,1.564009935E-1
1.707875726E1,2.351400070E-2,6.489600241E-2,1.564009935E-1
1.709276294E1,3.610099852E-2,4.285600036E-2,1.812980026E-1
1.710676938E1,6.912999786E-3,5.121200159E-2,1.818729937E-1
1.712077508E1,2.202299982E-2,3.697900102E-2,2.518729866E-1
1.713478003E1,2.202299982E-2,3.697900102E-2,2.518729866E-1
1.714878571E1,9.147999808E-3,2.524900064E-2,1.551309973E-1
1.716279217E1,-8.919999935E-3,1.118550003E-1,3.411639929E-1
1.717679782E1,-8.919999935E-3,1.118550003E-1,3.411639929E-1
1.719080279E1,8.681699634E-2,4.705999978E-3,2.358070016E-1
1.720480844E1,-5.787000060E-3,-2.346800081E-2,1.597850025E-1
1.721881491E1,-5.787000060E-3,-2.346800081E-2,1.597850025E-1
1.723282061E1,3.552100062E-2,4.401399940E-2,1.498290002E-1
1.724682557E1,3.339499980E-2,1.367910057E-1,2.320480049E-1
1.726083127E1,1.169500034E-2,1.167429984E-1,2.373560071E-1
1.727483775E1,1.169500034E-2,1.167429984E-1,2.373560071E-1
1.728884339E1,3.466700017E-2,6.472600251E-2,2.019470036E-1
1.730284844E1,2.110000059E-4,1.897599921E-2,1.790650040E-1
1.731685411E1,2.110000059E-4,1.897599921E-2,1.790650040E-1
1.733086056E1,-1.106899977E-2,-1.292700041E-2,1.971710026E-1
1.734486620E1,2.253399976E-2,1.055600028E-2,2.025009990E-1
1.735887113E1,2.253399976E-2,1.055600028E-2,2.025009990E-1
1.737287681E1,3.529300168E-2,5.730799958E-2,2.073709965E-1
1.738688331E1,5.153299868E-2,8.119100332E-2,2.088599950E-1
1.740088896E1,3.829799965E-2,8.715499938E-2,2.554320097E-1
1.741489387E1,3.829799965E-2,8.715499938E-2,2.554320097E-1
1.742889956E1,3.783399984E-2,6.159299985E-2,1.568859965E-1
1.744290604E1,2.413499914E-2,5.312300101E-2,2.039819956E-1
1.745691173E1,2.413499914E-2,5.312300101E-2,2.039819956E-1
1.747091664E1,4.107899964E-2,5.396800116E-2,1.883070022E-1
1.748492233E1,5.617000163E-2,5.825800076E-2,1.656299978E-1
1.749892873E1,5.617000163E-2,5.825800076E-2,1.656299978E-1
1.751293445E1,1.695999992E-3,3.110999987E-2,1.510120034E-1
1.752693938E1,3.764100000E-2,4.774099961E-2,1.854189932E-1
1.754094507E1,1.785700023E-2,5.587400123E-2,1.920969933E-1
1.755495155E1,1.785700023E-2,5.587400123E-2,1.920969933E-1
1.756895724E1,-7.701999974E-3,7.198099792E-2,2.200089991E-1
1.758296219E1,5.841000006E-3,7.338400185E-2,2.393199950E-1
1.759696789E1,5.841000006E-3,7.338400185E-2,2.393199950E-1
1.761097438E1,1.668000035E-2,8.243300021E-2,2.200410068E-1
1.762498010E1,3.192000091E-2,6.522300094E-2,2.064380050E-1
1.763898511E1,3.192000091E-2,6.522300094E-2,2.064380050E-1
1.765299078E1,3.421299905E-2,6.019800156E-2,1.866090000E-1
1.766699723E1,1.023800019E-2,2.918400057E-2,1.963630021E-1
1.768100292E1,1.951500028E-2,3.149199858E-2,1.780530065E-1
1.769500783E1,1.951500028E-2,3.149199858E-2,1.780530065E-1
1.770901354E1,4.342800006E-2,2.872199938E-2,1.719159931E-1
1.772302002E1,-8.589000441E-3,4.919200018E-2,1.420820057E-1
1.773702573E1,-8.589000441E-3,4.919200018E-2,1.420820057E-1
1.775103070E1,4.066700116E-2,5.665099993E-2,1.862470061E-1
1.776503642E1,1.845300011E-2,8.216500282E-2,1.994560063E-1
1.777904286E1,1.845300011E-2,8.216500282E-2,1.994560063E-1
1.779304854E1,3.508099914E-2,4.857499897E-2,2.616699934E-1
1.780705344E1,3.750000033E-4,6.395400316E-2,8.598200232E-2
1.782105914E1,1.182899997E-2,1.133119985E-1,2.251150012E-1
1.783506559E1,1.182899997E-2,1.133119985E-1,2.251150012E-1
1.784907128E1,5.801000074E-2,6.402599812E-2,3.037990034E-1
1.786307619E1,4.342000000E-3,7.987000048E-3,2.614180148E-1
1.787708188E1,4.342000000E-3,7.987000048E-3,2.614180148E-1
1.789108833E1,3.933700174E-2,-2.110000059E-4,9.479600191E-2
1.790509400E1,5.589799955E-2,6.013200060E-2,1.283739954E-1
1.791909892E1,5.589799955E-2,6.013200060E-2,1.283739954E-1
1.793310462E1,1.713900082E-2,8.627499640E-2,2.186090052E-1
1.794711111E1,-1.651299931E-2,8.150299639E-2,2.317139953E-1
1.796111676E1,2.998100035E-2,6.379900128E-2,2.175499946E-1
1.797512168E1,2.998100035E-2,6.379900128E-2,2.175499946E-1
1.798912738E1,-9.918999858E-3,2.727299929E-2,2.490590066E-1
1.800313384E1,-2.688900009E-2,3.245100006E-2,2.143819928E-1
1.801713953E1,-2.688900009E-2,3.245100006E-2,2.143819928E-1
1.803114445E1,2.369399928E-2,4.083799943E-2,2.216289937E-1
1.804515024E1,4.045199975E-2,5.313200131E-2,1.909980029E-1
1.805915663E1,4.045199975E-2,5.313200131E-2,1.909980029E-1
1.807316208E1,6.120700017E-2,4.164800048E-2,2.057240009E-1
1.808716710E1,4.920300096E-2,4.243899882E-2,1.205020025E-1
1.810117280E1,3.545499966E-2,4.473000020E-2,1.765580028E-1
1.811517930E1,3.545499966E-2,4.473000020E-2,1.765580028E-1
1.812918500E1,2.712499909E-2,5.137199908E-2,1.727859974E-1
1.814318984E1,4.856399819E-2,5.250199884E-2,1.691209972E-1
1.815719557E1,4.856399819E-2,5.250199884E-2,1.691209972E-1
1.817120202E1,1.186999958E-3,3.698400036E-2,1.610089988E-1
1.818520769E1,1.027499977E-2,4.725399986E-2,1.997389942E-1
1.819921266E1,1.027499977E-2,4.725399986E-2,1.997389942E-1
1.821321835E1,8.577000350E-3,6.447699666E-2,2.124499977E-1
1.822722485E1,9.291999973E-3,3.820699826E-2,2.420459986E-1
1.824123056E1,7.222999819E-3,2.783099934E-2,2.137649953E-1
1.825523545E1,7.222999819E-3,2.783099934E-2,2.137649953E-1
1.826924113E1,6.748999935E-3,3.896199912E-2,1.976059973E-1
1.828324781E1,-3.949999809E-3,4.698799923E-2,1.727620065E-1
1.829725347E1,-3.949999809E-3,4.698799923E-2,1.727620065E-1
1.831125839E1,3.539799899E-2,3.993399814E-2,1.856610030E-1
1.832526408E1,5.198200047E-2,5.181699991E-2,1.795420051E-1
1.833927052E1,5.198200047E-2,5.181699991E-2,1.795420051E-1
1.835327625E1,3.969499841E-2,2.681400068E-2,1.965339929E-1
1.836728116E1,2.169699967E-2,5.598999932E-2,2.123319954E-1
1.838128686E1,-1.636499912E-2,7.422299683E-2,1.629970074E-1
1.839529332E1,-1.636499912E-2,7.422299683E-2,1.629970074E-1
1.840929904E1,8.729999885E-3,5.232099816E-2,1.915259957E-1
1.842330393E1,4.041700065E-2,4.692099988E-2,2.195920050E-1
1.843730963E1,4.041700065E-2,4.692099988E-2,2.195920050E-1
1.845131606E1,4.229899868E-2,6.443200260E-2,2.272430062E-1
1.846532170E1,5.731999874E-3,4.622400180E-2,2.524519861E-1
1.847932663E1,5.731999874E-3,4.622400180E-2,2.524519861E-1
1.849333231E1,4.270499945E-2,7.658399642E-2,-4.025200009E-2
1.850733878E1,6.266800314E-2,5.832000077E-2,1.062870026E-1
1.852134447E1,9.280300140E-2,2.198199928E-2,3.328000009E-1
1.853534944E1,9.280300140E-2,2.198199928E-2,3.328000009E-1
1.854935512E1,-1.414899994E-2,-1.296399999E-2,1.852100044E-1
1.856336158E1,6.549599767E-2,7.540000230E-2,2.008489966E-1
1.857736728E1,6.549599767E-2,7.540000230E-2,2.008489966E-1
1.859137218E1,2.769999951E-2,1.029770002E-1,2.033330053E-1
1.860537785E1,2.439800091E-2,6.121300161E-2,2.386659980E-1
1.861938429E1,1.511900034E-2,5.726899952E-2,2.464849949E-1
1.863338996E1,1.511900034E-2,5.726899952E-2,2.464849949E-1
1.864739497E1,-4.641999956E-3,6.364899874E-2,2.561230063E-1
1.866140063E1,-3.119100071E-2,5.293200165E-2,2.520290017E-1
1.867540697E1,-3.119100071E-2,5.293200165E-2,2.520290017E-1
1.868941271E1,-8.429000154E-3,2.438399941E-2,2.210219949E-1
1.870341770E1,3.037299961E-2,1.202400029E-2,2.050099969E-1
1.871742340E1,3.037299961E-2,1.202400029E-2,2.050099969E-1
1.873142978E1,4.471800104E-2,2.833699994E-2,2.006369978E-1
1.874543544E1,4.816500098E-2,2.998800017E-2,1.907349974E-1
1.875944045E1,4.816500098E-2,2.998800017E-2,1.907349974E-1
1.877344614E1,8.345999755E-3,8.496399969E-2,2.329549938E-1
1.878745254E1,6.071500108E-2,4.957799986E-2,1.933290064E-1
1.880145824E1,6.033900008E-2,3.858700022E-2,1.973720044E-1
1.881546328E1,6.033900008E-2,3.858700022E-2,1.973720044E-1
1.882946899E1,1.644399948E-2,1.386700012E-2,1.603319943E-1
1.884347546E1,-2.651999937E-3,3.313900158E-2,1.878280044E-1
1.885748113E1,-2.651999937E-3,3.313900158E-2,1.878280044E-1
1.887148608E1,9.157000110E-3,4.310899973E-2,1.966329962E-1
1.888549181E1,1.037199982E-2,4.072700068E-2,2.165679932E-1
1.889949832E1,2.278500050E-2,3.579900041E-2,2.066839933E-1
1.891350404E1,2.278500050E-2,3.579900041E-2,2.066839933E-1
1.892750898E1,1.829200052E-2,1.972600073E-2,1.858270019E-1
1.894151467E1,4.748100042E-2,2.265099995E-2,1.661269963E-1
1.895552115E1,4.748100042E-2,2.265099995E-2,1.661269963E-1
1.896952679E1,4.581800103E-2,3.755800053E-2,1.774159968E-1
1.898353175E1,3.971400112E-2,4.545899853E-2,1.934069991E-1
1.899753748E1,3.971400112E-2,4.545899853E-2,1.934069991E-1
1.901154395E1,2.500000037E-2,3.868300095E-2,1.905490011E-1
1.902554961E1,4.794500023E-2,3.084599972E-2,1.917510033E-1
1.903955453E1,3.282900155E-2,4.724799842E-2,2.050540000E-1
1.905356023E1,3.282900155E-2,4.724799842E-2,2.050540000E-1
1.906756670E1,2.855000086E-3,5.517600104E-2,1.640589982E-1
1.908157240E1,1.676999964E-3,6.122399867E-2,2.111999989E-1
1.909557736E1,1.676999964E-3,6.122399867E-2,2.111999989E-1
1.910958298E1,3.260099888E-2,5.320199952E-2,1.985870004E-1
1.912358944E1,3.747100011E-2,1.277500018E-2,2.307679951E-1
1.913759513E1,3.747100011E-2,1.277500018E-2,2.307679951E-1
1.915160004E1,2.842300013E-2,5.167999770E-3,2.528240085E-1
1.916560574E1,4.828900099E-2,5.057799816E-2,-1.169660017E-1
1.917961222E1,4.121499881E-2,6.567600369E-2,1.659609973E-1
1.919361789E1,4.121499881E-2,6.567600369E-2,1.659609973E-1
1.920762278E1,2.976300009E-2,-1.807000022E-3,2.674469948E-1
1.922162845E1,1.696600020E-2,-7.641000301E-2,8.475700021E-2
1.923563491E1,1.696600020E-2,-7.641000301E-2,8.475700021E-2
1.924964060E1,5.629599839E-2,3.358399868E-2,1.833789945E-1
1.926364554E1,1.957100071E-2,1.472849995E-1,2.591800094E-1
1.927765121E1,1.957100071E-2,1.472849995E-1,2.591800094E-1
1.929165754E1,8.616000414E-3,1.105820015E-1,2.801330090E-1
1.930566318E1,5.379999988E-3,5.992000178E-2,2.261539996E-1
1.931966812E1,-2.381999977E-3,2.380499989E-2,1.790969968E-1
1.933367381E1,-2.381999977E-3,2.380499989E-2,1.790969968E-1
1.934768027E1,1.936999965E-3,-2.913900092E-2,1.998549998E-1
1.936168600E1,4.012899846E-2,1.414099988E-2,2.060489953E-1
