"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.590650555E1,2.362390012E-1,-2.589119971E-1,4.342299998E-1
1.592051097E1,1.616069973E-1,-3.983179927E-1,3.595939875E-1
1.593451701E1,1.616069973E-1,-3.983179927E-1,3.595939875E-1
1.594852394E1,-9.258899838E-2,-4.337059855E-1,7.748500258E-2
1.596253001E1,-2.455260009E-1,-2.079460025E-1,2.802900039E-2
1.597653533E1,-2.455260009E-1,-2.079460025E-1,2.802900039E-2
1.599054145E1,-2.229910046E-1,-3.190600127E-2,4.629199952E-2
1.600454829E1,-1.206459999E-1,-2.439399995E-2,1.286160052E-1
1.601855438E1,-1.206459999E-1,-2.439399995E-2,1.286160052E-1
1.603255976E1,-4.010599852E-2,-7.540400326E-2,2.323700041E-1
1.604656583E1,4.178000148E-3,-6.972300261E-2,2.760989964E-1
1.606057271E1,1.100399997E-2,-8.955399692E-2,3.043830097E-1
1.607457891E1,1.100399997E-2,-8.955399692E-2,3.043830097E-1
1.608858424E1,-2.879999951E-2,-7.168199867E-2,1.772679985E-1
1.610259037E1,-4.536499828E-2,-5.736500025E-2,7.896800339E-2
1.611659720E1,-4.536499828E-2,-5.736500025E-2,7.896800339E-2
1.613060322E1,-4.389999958E-4,-8.455800265E-2,1.682399958E-1
1.614460864E1,1.440799981E-2,-1.891130060E-1,1.420989931E-1
1.615861472E1,1.440799981E-2,-1.891130060E-1,1.420989931E-1
1.617262156E1,5.797800049E-2,-2.300840020E-1,2.590000033E-1
1.618662776E1,6.621100008E-2,-3.096809983E-1,2.759149969E-1
1.620063312E1,5.749699846E-2,-3.494170010E-1,2.850430012E-1
1.621463930E1,5.749699846E-2,-3.494170010E-1,2.850430012E-1
1.622864616E1,4.182200134E-2,-3.385660052E-1,1.685280055E-1
1.624265223E1,5.834899843E-2,-2.638440132E-1,1.161219999E-1
1.625665764E1,5.834899843E-2,-2.638440132E-1,1.161219999E-1
1.627066366E1,-8.670999669E-3,-1.928910017E-1,1.099940017E-1
1.628467049E1,-3.864699975E-2,-1.768279970E-1,1.451119930E-1
1.629867654E1,-3.864699975E-2,-1.768279970E-1,1.451119930E-1
1.631268192E1,-6.380800158E-2,-1.645009965E-1,1.986670047E-1
1.632668798E1,-4.573100060E-2,-1.571940035E-1,2.188539952E-1
1.634069492E1,-4.643899947E-2,-1.416739970E-1,2.249470055E-1
1.635470098E1,-4.643899947E-2,-1.416739970E-1,2.249470055E-1
1.636870630E1,-1.123000053E-3,-1.279570013E-1,2.360810041E-1
1.638271250E1,2.858999930E-2,-1.500740051E-1,2.219779938E-1
1.639671931E1,2.858999930E-2,-1.500740051E-1,2.219779938E-1
1.641072539E1,4.279299825E-2,-1.612199992E-1,1.987480074E-1
1.642473074E1,3.851300105E-2,-1.713729948E-1,1.872520000E-1
1.643873682E1,3.851300105E-2,-1.713729948E-1,1.872520000E-1
1.645274367E1,4.467999935E-2,-2.222020030E-1,2.027959973E-1
1.646674979E1,6.149699911E-2,-2.354069948E-1,1.845699996E-1
1.648075506E1,6.148499995E-2,-2.211039960E-1,1.805479974E-1
1.649476115E1,6.148499995E-2,-2.211039960E-1,1.805479974E-1
1.650876809E1,4.655500129E-2,-2.085929960E-1,2.849510014E-1
1.652277421E1,-9.754000232E-3,-2.093739957E-1,1.123830006E-1
1.653677953E1,-9.754000232E-3,-2.093739957E-1,1.123830006E-1
1.655078570E1,-5.167099833E-2,-2.047210038E-1,1.587010026E-1
1.656479258E1,-1.489199977E-2,-1.552609950E-1,1.921049953E-1
1.657879863E1,-1.489199977E-2,-1.552609950E-1,1.921049953E-1
1.659280400E1,-6.855800003E-2,-2.001920044E-1,1.112660021E-1
1.660681005E1,-1.852899976E-2,-2.153269947E-1,2.865270078E-1
1.662081686E1,-2.296699956E-2,-2.571130097E-1,3.742969930E-1
1.663482302E1,-2.296699956E-2,-2.571130097E-1,3.742969930E-1
1.664882833E1,-2.743300050E-2,-2.092140019E-1,1.397480071E-1
1.666283449E1,7.333999965E-3,-1.451849937E-1,4.189600050E-2
1.667684134E1,7.333999965E-3,-1.451849937E-1,4.189600050E-2
1.669084744E1,6.509999931E-2,-1.027970016E-1,8.050999790E-2
1.670485284E1,6.129400060E-2,-1.544860005E-1,1.603869945E-1
1.671885890E1,6.129400060E-2,-1.544860005E-1,1.603869945E-1
1.673286572E1,-6.279000081E-3,-1.866109967E-1,2.234899998E-1
1.674687181E1,-1.537999953E-3,-1.973039955E-1,2.623650134E-1
1.676087719E1,1.281999983E-2,-2.037370056E-1,2.831380069E-1
1.677488326E1,1.281999983E-2,-2.037370056E-1,2.831380069E-1
1.678889009E1,9.987000376E-3,-2.080879956E-1,2.451979965E-1
1.680289626E1,1.708999975E-3,-2.249329984E-1,2.301930040E-1
1.681690157E1,1.708999975E-3,-2.249329984E-1,2.301930040E-1
1.683090774E1,-1.755400002E-2,-2.280440032E-1,1.517429948E-1
1.684491458E1,-2.599999971E-5,-2.042669952E-1,2.407290041E-1
1.685892066E1,-2.599999971E-5,-2.042669952E-1,2.407290041E-1
1.687292606E1,1.956300065E-2,-1.926530004E-1,1.214189976E-1
1.688693211E1,2.366800047E-2,-1.589410007E-1,2.061150074E-1
1.690093894E1,3.773799911E-2,-1.810919940E-1,1.873870045E-1
1.691494509E1,3.773799911E-2,-1.810919940E-1,1.873870045E-1
1.692895043E1,-1.816000044E-2,-2.032870054E-1,1.880439967E-1
1.694295647E1,-2.336400002E-2,-2.174230069E-1,1.820199937E-1
1.695696332E1,-2.336400002E-2,-2.174230069E-1,1.820199937E-1
1.697096946E1,-2.199699916E-2,-1.958860010E-1,2.021010071E-1
1.698497477E1,-7.290000212E-4,-1.631129980E-1,1.960860044E-1
1.699898092E1,-7.290000212E-4,-1.631129980E-1,1.960860044E-1
1.701298778E1,-7.379999734E-4,-1.531510055E-1,2.107830048E-1
1.702699389E1,9.352999739E-3,-1.722549945E-1,2.214950025E-1
1.704099926E1,5.130000040E-2,-2.308119982E-1,1.723040044E-1
1.705500537E1,5.130000040E-2,-2.308119982E-1,1.723040044E-1
1.706901222E1,4.230799899E-2,-1.898510009E-1,2.040369958E-1
1.708301830E1,1.104899962E-2,-1.760600060E-1,1.803040057E-1
1.709702368E1,1.104899962E-2,-1.760600060E-1,1.803040057E-1
1.711102974E1,-6.492999848E-3,-1.643369943E-1,1.684159935E-1
1.712503659E1,-2.466299944E-2,-1.717219949E-1,1.736640036E-1
1.713904274E1,-2.466299944E-2,-1.717219949E-1,1.736640036E-1
1.715304806E1,-2.618600056E-2,-1.861840039E-1,1.830530018E-1
1.716705425E1,8.236000314E-3,-2.039929926E-1,2.485399991E-1
1.718106110E1,2.613800019E-2,-2.086170018E-1,2.490520030E-1
1.719506719E1,2.613800019E-2,-2.086170018E-1,2.490520030E-1
1.720907260E1,1.457200013E-2,-1.835650057E-1,2.225210071E-1
1.722307867E1,1.337500010E-2,-1.877730042E-1,1.299500018E-1
1.723708549E1,1.337500010E-2,-1.877730042E-1,1.299500018E-1
1.725109154E1,-6.489999942E-4,-1.669960022E-1,1.475179940E-1
1.726509695E1,-3.524000058E-3,-1.810580045E-1,1.624210030E-1
1.727910300E1,-3.524000058E-3,-1.810580045E-1,1.624210030E-1
1.729310980E1,2.275599912E-2,-1.942770034E-1,2.136140019E-1
1.730711596E1,4.517300054E-2,-1.792169958E-1,2.315340042E-1
1.732112129E1,3.324799985E-2,-1.763900071E-1,2.755779922E-1
1.733512739E1,3.324799985E-2,-1.763900071E-1,2.755779922E-1
1.734913430E1,-4.278700054E-2,-1.699720025E-1,1.229249984E-1
1.736314042E1,-6.264899671E-2,-1.280989945E-1,1.063209996E-1
1.737714570E1,-6.264899671E-2,-1.280989945E-1,1.063209996E-1
1.739115186E1,-2.300300077E-2,-1.625249982E-1,2.029999942E-1
1.740515869E1,-1.778599992E-2,-1.609590054E-1,1.702689976E-1
1.741916476E1,-1.778599992E-2,-1.609590054E-1,1.702689976E-1
1.743317011E1,7.071299851E-2,-2.334070057E-1,3.990629911E-1
1.744717619E1,4.340599850E-2,-2.493229955E-1,3.341619968E-1
1.746118305E1,-1.048799977E-2,-2.405160069E-1,8.135599643E-2
1.747518918E1,-1.048799977E-2,-2.405160069E-1,8.135599643E-2
1.748919455E1,5.894999951E-3,-1.693899930E-1,8.424200118E-2
1.750320060E1,3.946699947E-2,-1.560219973E-1,2.014870048E-1
1.751720747E1,3.946699947E-2,-1.560219973E-1,2.014870048E-1
1.753121364E1,5.349799991E-2,-1.622750014E-1,2.876270115E-1
1.754521893E1,5.515899882E-2,-1.921270043E-1,2.824989855E-1
1.755922506E1,5.515899882E-2,-1.921270043E-1,2.824989855E-1
1.757323196E1,1.380699966E-2,-1.718290001E-1,2.032500058E-1
1.758723802E1,-1.506199967E-2,-1.549970061E-1,1.442410052E-1
1.760124330E1,-4.230900109E-2,-1.579570025E-1,1.515650004E-1
1.761524947E1,-4.230900109E-2,-1.579570025E-1,1.515650004E-1
1.762925635E1,-5.113999918E-2,-2.023019940E-1,1.948069930E-1
1.764326242E1,-5.161099881E-2,-1.964430064E-1,2.279250026E-1
1.765726780E1,-5.161099881E-2,-1.964430064E-1,2.279250026E-1
1.767127381E1,-3.282700107E-2,-1.835259944E-1,1.730960011E-1
1.768528067E1,1.657599956E-2,-1.781740040E-1,1.211740002E-1
1.769928687E1,1.657599956E-2,-1.781740040E-1,1.211740002E-1
1.771329216E1,5.581999943E-2,-1.917189956E-1,2.004140019E-1
1.772729824E1,2.606200054E-2,-2.066400051E-1,2.195679992E-1
1.774130510E1,-1.395000028E-3,-2.149239928E-1,1.981270015E-1
1.775531125E1,-1.395000028E-3,-2.149239928E-1,1.981270015E-1
1.776931651E1,-1.775100082E-2,-2.007230073E-1,1.709250063E-1
1.778332256E1,4.044099897E-2,-1.779579967E-1,1.758179963E-1
1.779732950E1,4.044099897E-2,-1.779579967E-1,1.758179963E-1
1.781133560E1,4.414699972E-2,-1.751839966E-1,2.105460018E-1
1.782534091E1,1.641100086E-2,-1.644179970E-1,2.401060015E-1
1.783934704E1,1.641100086E-2,-1.644179970E-1,2.401060015E-1
1.785335392E1,3.789999988E-3,-1.811099946E-1,2.594729960E-1
1.786735998E1,4.821899906E-2,-1.709630042E-1,2.306659967E-1
1.788136533E1,4.889100045E-2,-1.824730039E-1,2.477550060E-1
1.789537146E1,4.889100045E-2,-1.824730039E-1,2.477550060E-1
1.790937829E1,3.031600080E-2,-1.900220066E-1,2.186830044E-1
1.792338435E1,3.311499953E-2,-2.120579928E-1,2.042089999E-1
1.793738974E1,3.311499953E-2,-2.120579928E-1,2.042089999E-1
1.795139579E1,1.885299943E-2,-2.093790025E-1,2.128400058E-1
1.796540265E1,1.281300001E-2,-2.095219940E-1,2.224960029E-1
1.797940879E1,1.281300001E-2,-2.095219940E-1,2.224960029E-1
1.799341414E1,-4.180299863E-2,-1.962880045E-1,1.878889948E-1
1.800742026E1,-1.331099961E-2,-1.776230037E-1,2.025209963E-1
1.802142717E1,1.986799948E-2,-1.950310022E-1,1.803099960E-1
1.803543326E1,1.986799948E-2,-1.950310022E-1,1.803099960E-1
1.804943854E1,4.620299861E-2,-1.838559955E-1,1.971790045E-1
1.806344470E1,4.429399967E-2,-1.807360053E-1,2.260420024E-1
1.807745156E1,4.429399967E-2,-1.807360053E-1,2.260420024E-1
1.809145767E1,3.885300085E-2,-1.717769951E-1,2.278670073E-1
1.810546298E1,-1.138000051E-3,-1.882629991E-1,2.204730064E-1
1.811946916E1,-1.138000051E-3,-1.882629991E-1,2.204730064E-1
1.813347600E1,-1.357099973E-2,-1.629440039E-1,1.770469993E-1
1.814748210E1,-1.035500038E-2,-1.974810064E-1,1.498409957E-1
1.816148748E1,2.143700048E-2,-1.517959982E-1,1.371700019E-1
1.817549358E1,2.143700048E-2,-1.517959982E-1,1.371700019E-1
1.818950042E1,-4.255000036E-3,-1.290130019E-1,9.649500251E-2
1.820350652E1,3.370000049E-4,-1.641439945E-1,2.145600021E-1
1.821751190E1,3.370000049E-4,-1.641439945E-1,2.145600021E-1
1.823151797E1,-2.303499915E-2,-1.787039936E-1,2.064470053E-1
1.824552480E1,5.259000231E-3,-2.287400067E-1,3.751020133E-1
1.825953097E1,5.259000231E-3,-2.287400067E-1,3.751020133E-1
1.827353627E1,-1.645500027E-2,-2.514950037E-1,2.507629991E-1
1.828754234E1,-4.097399861E-2,-1.971510053E-1,6.233099848E-2
1.830154926E1,-1.065300032E-2,-1.496039927E-1,4.955099896E-2
1.831555533E1,-1.065300032E-2,-1.496039927E-1,4.955099896E-2
1.832956067E1,4.294800013E-2,-1.410810053E-1,1.260810047E-1
1.834356682E1,1.970399916E-2,-1.388529986E-1,1.854230016E-1
1.835757366E1,1.970399916E-2,-1.388529986E-1,1.854230016E-1
1.837157974E1,1.635700092E-2,-1.495880038E-1,2.088789940E-1
1.838558505E1,2.428800054E-2,-1.479649991E-1,2.323759943E-1
1.839959119E1,2.428800054E-2,-1.479649991E-1,2.323759943E-1
1.841359802E1,1.880000054E-4,-1.568520069E-1,2.338099927E-1
1.842760409E1,3.157000057E-3,-1.714410037E-1,2.024340034E-1
1.844160943E1,-2.350600064E-2,-1.990009993E-1,1.809239984E-1
1.845561550E1,-2.350600064E-2,-1.990009993E-1,1.809239984E-1
1.846962234E1,9.305000305E-3,-1.832990050E-1,2.084269971E-1
1.848362844E1,4.213000182E-3,-2.080319971E-1,1.169100031E-1
1.849763380E1,4.213000182E-3,-2.080319971E-1,1.169100031E-1
1.851163991E1,3.103699908E-2,-1.769360006E-1,1.526380032E-1
1.852564674E1,4.057800025E-2,-1.852229983E-1,2.344260067E-1
1.853965279E1,4.057800025E-2,-1.852229983E-1,2.344260067E-1
1.855365815E1,-2.077100053E-2,-1.892600060E-1,2.120759934E-1
1.856766422E1,-2.321200073E-2,-1.766459942E-1,2.171400040E-1
1.858167104E1,-1.551300008E-2,-2.014079988E-1,1.834370047E-1
1.859567724E1,-1.551300008E-2,-2.014079988E-1,1.834370047E-1
1.860968254E1,-3.162000095E-3,-1.508850008E-1,1.987690032E-1
1.862368862E1,-1.596100070E-2,-1.492290050E-1,1.479810029E-1
1.863769548E1,-1.596100070E-2,-1.492290050E-1,1.479810029E-1
1.865170171E1,-2.384700067E-2,-1.294640005E-1,2.133619934E-1
1.866570703E1,1.791599952E-2,-1.689479947E-1,2.065760046E-1
1.867971311E1,1.791599952E-2,-1.689479947E-1,2.065760046E-1
1.869372003E1,2.096500061E-2,-1.702760011E-1,2.373750061E-1
1.870772613E1,7.048999891E-3,-1.739179939E-1,2.011359930E-1
1.872173142E1,-3.236999968E-3,-1.639840007E-1,1.818400025E-1
1.873573758E1,-3.236999968E-3,-1.639840007E-1,1.818400025E-1
1.874974444E1,-1.869899966E-2,-1.650840044E-1,1.816940010E-1
1.876375053E1,-5.487000104E-3,-1.977169961E-1,1.694660038E-1
1.877775592E1,-5.487000104E-3,-1.977169961E-1,1.694660038E-1
1.879176201E1,1.266700029E-2,-2.051409930E-1,1.835560054E-1
1.880576885E1,1.294600032E-2,-1.835030019E-1,1.937890053E-1
1.881977493E1,1.294600032E-2,-1.835030019E-1,1.937890053E-1
1.883378032E1,5.497000180E-3,-1.907130033E-1,2.081789970E-1
1.884778640E1,2.098199911E-2,-1.687439978E-1,2.275959998E-1
1.886179320E1,1.505600009E-2,-1.415850073E-1,2.240619957E-1
1.887579923E1,1.505600009E-2,-1.415850073E-1,2.240619957E-1
1.888980461E1,2.107900009E-2,-1.508779973E-1,1.540119946E-1
1.890381068E1,1.247300021E-2,-1.143629998E-1,5.571699888E-2
1.891781752E1,1.247300021E-2,-1.143629998E-1,5.571699888E-2
1.893182360E1,-4.798999988E-3,-1.083910018E-1,2.018260062E-1
1.894582896E1,-8.828000166E-3,-1.671140045E-1,1.467490047E-1
1.895983505E1,-8.828000166E-3,-1.671140045E-1,1.467490047E-1
1.897384188E1,2.191999927E-2,-2.072450072E-1,3.021520078E-1
1.898784794E1,-9.399999981E-4,-2.159949988E-1,2.774649858E-1
1.900185333E1,-1.843300089E-2,-1.907619983E-1,1.260699928E-1
1.901585941E1,-1.843300089E-2,-1.907619983E-1,1.260699928E-1
1.902986626E1,-7.539999788E-4,-1.604530066E-1,4.926700145E-2
1.904387241E1,3.483299911E-2,-1.378809959E-1,1.438010037E-1
1.905787774E1,3.483299911E-2,-1.378809959E-1,1.438010037E-1
1.907188387E1,2.739899978E-2,-1.558039933E-1,1.942629963E-1
1.908589074E1,-1.767300069E-2,-1.508740038E-1,2.277040035E-1
1.909989689E1,-1.767300069E-2,-1.508740038E-1,2.277040035E-1
1.911390221E1,-9.428000078E-3,-1.569049954E-1,2.162940055E-1
1.912790831E1,-9.219999774E-4,-1.502829939E-1,1.978340000E-1
1.914191522E1,5.291000009E-3,-1.828429997E-1,1.863429993E-1
1.915592130E1,5.291000009E-3,-1.828429997E-1,1.863429993E-1
1.916992663E1,-2.493000031E-2,-2.231339961E-1,1.657489985E-1
1.918393281E1,8.727000095E-3,-1.741140038E-1,2.146520019E-1
1.919793966E1,8.727000095E-3,-1.741140038E-1,2.146520019E-1
1.921194574E1,2.266800031E-2,-1.831540018E-1,1.524109989E-1
1.922595106E1,3.128400072E-2,-1.531360000E-1,1.680359989E-1
1.923995720E1,4.175499827E-2,-1.639340073E-1,2.326720059E-1
1.925396406E1,4.175499827E-2,-1.639340073E-1,2.326720059E-1
1.926797010E1,9.995999746E-3,-1.807810068E-1,2.055670023E-1
1.928197542E1,-1.072200015E-2,-1.900990009E-1,1.947129965E-1
1.929598155E1,-1.072200015E-2,-1.900990009E-1,1.947129965E-1
1.930998842E1,4.881000146E-3,-1.865379959E-1,1.570039988E-1
1.932399449E1,1.173000038E-2,-1.713739932E-1,1.825439930E-1
1.933799979E1,1.173000038E-2,-1.713739932E-1,1.825439930E-1
1.935200595E1,1.530900039E-2,-1.340219975E-1,1.818110049E-1
1.936601282E1,9.549999959E-4,-1.421159953E-1,2.071689963E-1
1.938001887E1,7.509000134E-3,-1.670279950E-1,1.795849949E-1
1.939402419E1,7.509000134E-3,-1.670279950E-1,1.795849949E-1
1.940803032E1,4.143799841E-2,-1.885319948E-1,2.120780051E-1
1.942203719E1,2.242200077E-2,-1.866929978E-1,2.111639977E-1
1.943604324E1,2.242200077E-2,-1.866929978E-1,2.111639977E-1
1.945004863E1,-1.818999997E-3,-1.804369986E-1,2.141669989E-1
1.946405469E1,-4.786999896E-3,-1.588190049E-1,1.822389960E-1
1.947806151E1,-4.786999896E-3,-1.588190049E-1,1.822389960E-1
1.949206756E1,2.456000075E-2,-1.819680035E-1,2.041810006E-1
1.950607292E1,-2.045300044E-2,-1.787209958E-1,1.910350025E-1
1.952007901E1,-2.948899940E-2,-1.998959929E-1,1.799850017E-1
1.953408585E1,-2.948899940E-2,-1.998959929E-1,1.799850017E-1
1.954809192E1,1.782800071E-2,-1.857690066E-1,1.834529936E-1
1.956209730E1,3.786800057E-2,-1.948339939E-1,2.380740047E-1
1.957610336E1,3.786800057E-2,-1.948339939E-1,2.380740047E-1
1.959011022E1,1.707500033E-2,-1.734579951E-1,6.427899748E-2
1.960411628E1,-1.215000055E-3,-1.292189956E-1,1.738419980E-1
1.961812169E1,-1.215000055E-3,-1.292189956E-1,1.738419980E-1
1.963212773E1,2.066699974E-2,-1.702529937E-1,2.349530011E-1
1.964613459E1,-2.628199942E-2,-1.671130061E-1,1.655099988E-1
1.966014067E1,9.925999679E-3,-1.912479997E-1,3.168359995E-1
1.967414607E1,9.925999679E-3,-1.912479997E-1,3.168359995E-1
1.968815217E1,7.730000187E-3,-2.223380059E-1,2.855150104E-1
1.970215901E1,-6.357000209E-3,-2.245869935E-1,1.156610027E-1
1.971616510E1,-6.357000209E-3,-2.245869935E-1,1.156610027E-1
1.973017050E1,1.745299995E-2,-1.869619936E-1,4.928300157E-2
1.974417656E1,2.353700064E-2,-1.342059970E-1,1.776109934E-1
1.975818342E1,2.353700064E-2,-1.342059970E-1,1.776109934E-1
1.977218948E1,2.842199989E-2,-1.563010067E-1,2.266159952E-1
1.978619491E1,-8.612999693E-3,-1.468289942E-1,2.225400060E-1
1.980020096E1,-2.587799914E-2,-1.674019992E-1,2.184520066E-1
1.981420782E1,-2.587799914E-2,-1.674019992E-1,2.184520066E-1
1.982821390E1,-2.984999912E-3,-1.536960006E-1,1.885920018E-1
1.984221930E1,1.811699942E-2,-1.826300025E-1,1.897940040E-1
1.985622537E1,1.811699942E-2,-1.826300025E-1,1.897940040E-1
1.987023225E1,2.292500064E-2,-2.111189961E-1,1.820700020E-1
1.988423834E1,3.860099986E-2,-2.002370059E-1,2.333910018E-1
1.989824372E1,3.860099986E-2,-2.002370059E-1,2.333910018E-1
1.991224980E1,7.073999848E-3,-2.048970014E-1,2.206770033E-1
1.992625663E1,8.129999973E-3,-1.688890010E-1,1.705619991E-1
1.994026272E1,2.945600078E-2,-1.445149928E-1,2.265219986E-1
1.995426811E1,2.945600078E-2,-1.445149928E-1,2.265219986E-1
1.996827420E1,3.211599961E-2,-1.478019953E-1,1.771550030E-1
1.998228104E1,-9.239999927E-4,-1.725829989E-1,2.241950035E-1
1.999628713E1,-9.239999927E-4,-1.725829989E-1,2.241950035E-1
2.001029249E1,-1.639599912E-2,-1.929879934E-1,1.816730052E-1
2.002429856E1,-1.570699923E-2,-1.798010021E-1,1.504479945E-1
2.003830541E1,-1.570699923E-2,-1.798010021E-1,1.504479945E-1
2.005231145E1,7.677000016E-3,-1.666090041E-1,2.170500010E-1
2.006631686E1,-1.764000044E-3,-1.528200060E-1,2.465759963E-1
2.008032289E1,7.868999615E-3,-1.788650006E-1,2.218180001E-1
2.009432970E1,7.868999615E-3,-1.788650006E-1,2.218180001E-1
2.010833578E1,2.114900015E-2,-1.848340034E-1,1.919039935E-1
2.012234110E1,6.864900142E-2,-1.772239953E-1,2.099149972E-1
2.013634728E1,6.864900142E-2,-1.772239953E-1,2.099149972E-1
2.015035414E1,3.258899972E-2,-1.550479978E-1,1.628469974E-1
2.016436021E1,7.625000086E-3,-1.610510051E-1,1.679400057E-1
2.017836551E1,7.625000086E-3,-1.610510051E-1,1.679400057E-1
2.019237168E1,2.049200051E-2,-1.847060025E-1,2.009219974E-1
2.020637851E1,2.374500036E-2,-1.849689931E-1,2.158029974E-1
2.022038458E1,1.068800036E-2,-1.820600033E-1,2.067099959E-1
2.023438990E1,1.068800036E-2,-1.820600033E-1,2.067099959E-1
2.024839606E1,1.799000055E-2,-1.633509994E-1,1.795669943E-1
2.026240289E1,2.177900076E-2,-1.718689948E-1,1.945610046E-1
2.027640900E1,2.177900076E-2,-1.718689948E-1,1.945610046E-1
2.029041428E1,2.401600033E-2,-1.884150058E-1,2.245599926E-1
2.030442036E1,-7.594000082E-3,-1.699900031E-1,2.137279958E-1
2.031842724E1,-7.594000082E-3,-1.699900031E-1,2.137279958E-1
2.033243338E1,1.024099998E-2,-1.707099974E-1,2.699030042E-1
2.034643870E1,3.545999993E-3,-1.532479972E-1,1.195420027E-1
2.036044476E1,-1.532700006E-2,-1.374559999E-1,1.581860036E-1
2.037445161E1,-1.532700006E-2,-1.374559999E-1,1.581860036E-1
2.038845776E1,6.337000057E-3,-1.676570028E-1,2.116429955E-1
2.040246305E1,-4.197999835E-3,-1.664970070E-1,1.585029960E-1
2.041646915E1,-4.197999835E-3,-1.664970070E-1,1.585029960E-1
2.043047598E1,1.990799978E-2,-1.738180071E-1,3.244419992E-1
2.044448214E1,3.005599976E-2,-2.509990036E-1,2.634989917E-1
2.045848743E1,3.005599976E-2,-2.509990036E-1,2.634989917E-1
2.047249348E1,-1.041399967E-2,-2.210129946E-1,6.632799655E-2
2.048650032E1,3.227999900E-3,-1.713490039E-1,7.002600282E-2
2.050050642E1,4.530499876E-2,-1.326259971E-1,1.591259986E-1
2.051451182E1,4.530499876E-2,-1.326259971E-1,1.591259986E-1
2.052851786E1,5.088000000E-2,-1.399960071E-1,1.843840033E-1
2.054252470E1,2.066599950E-2,-1.626500040E-1,1.905660033E-1
2.055653075E1,2.066599950E-2,-1.626500040E-1,1.905660033E-1
2.057053613E1,1.328799967E-2,-1.486659944E-1,1.866739988E-1
2.058454219E1,7.110999897E-3,-1.284639984E-1,2.152159959E-1
2.059854903E1,7.110999897E-3,-1.284639984E-1,2.152159959E-1
2.061255511E1,1.604199968E-2,-1.852450073E-1,2.133979946E-1
2.062656040E1,1.579900086E-2,-2.113610059E-1,2.193080038E-1
2.064056659E1,-2.560899965E-2,-2.183759958E-1,2.196680009E-1
2.065457342E1,-2.560899965E-2,-2.183759958E-1,2.196680009E-1
2.066857951E1,-1.453599986E-2,-2.081519961E-1,1.219360009E-1
2.068258484E1,-4.292000085E-2,-1.480019987E-1,1.413760036E-1
2.069659099E1,-4.292000085E-2,-1.480019987E-1,1.413760036E-1
2.071059785E1,1.717199944E-2,-1.451359987E-1,1.899729967E-1
2.072460390E1,3.275600076E-2,-1.745489985E-1,2.284879982E-1
2.073860925E1,3.275600076E-2,-1.745489985E-1,2.284879982E-1
2.075261536E1,1.945000025E-3,-1.834360063E-1,2.274429947E-1
2.076662221E1,-3.612000030E-3,-1.956470013E-1,2.067220062E-1
2.078062837E1,-2.583000110E-3,-1.673900038E-1,1.579210013E-1
2.079463372E1,-2.583000110E-3,-1.673900038E-1,1.579210013E-1
2.080863981E1,8.785000071E-3,-1.516640037E-1,1.526010036E-1
2.082264665E1,6.345999893E-3,-1.645510048E-1,1.923509985E-1
2.083665273E1,6.345999893E-3,-1.645510048E-1,1.923509985E-1
2.085065811E1,1.840599999E-2,-1.870079935E-1,2.110269964E-1
2.086466421E1,1.693700068E-2,-1.936140060E-1,1.955019981E-1
2.087867107E1,1.693700068E-2,-1.936140060E-1,1.955019981E-1
2.089267715E1,-1.836000010E-3,-1.602199972E-1,2.189880013E-1
2.090668256E1,6.730000023E-4,-1.651799977E-1,1.963929981E-1
2.092068860E1,3.901699930E-2,-1.939489990E-1,2.068309933E-1
2.093469546E1,3.901699930E-2,-1.939489990E-1,2.068309933E-1
2.094870153E1,3.228000179E-2,-2.117590010E-1,2.354449928E-1
2.096270691E1,1.369400043E-2,-2.103420049E-1,2.953169942E-1
2.097671298E1,1.369400043E-2,-2.103420049E-1,2.953169942E-1
2.099071983E1,5.032999907E-3,-1.937209964E-1,2.986389995E-1
2.100472588E1,1.406699978E-2,-2.051140070E-1,2.573580146E-1
2.101873118E1,1.406699978E-2,-2.051140070E-1,2.573580146E-1
2.103273735E1,3.199999919E-4,-1.894569993E-1,2.356829941E-1
2.104674420E1,-1.288199984E-2,-1.751189977E-1,2.631390095E-1
2.106075030E1,-8.076000027E-3,-1.800699979E-1,2.605380118E-1
2.107475560E1,-8.076000027E-3,-1.800699979E-1,2.605380118E-1
2.108876168E1,2.921799943E-2,-1.578380018E-1,2.423699945E-1
2.110276852E1,2.388300002E-2,-1.603530049E-1,2.102510035E-1
2.111677464E1,2.388300002E-2,-1.603530049E-1,2.102510035E-1
2.113077996E1,1.357600000E-2,-1.661700010E-1,1.710759997E-1
2.114478604E1,2.121100016E-2,-2.006549984E-1,2.129819989E-1
2.115879288E1,2.121100016E-2,-2.006549984E-1,2.129819989E-1
2.117279901E1,4.106500000E-2,-1.806720048E-1,1.631709933E-1
2.118680432E1,4.097799957E-2,-2.070139945E-1,2.912969887E-1
2.120081039E1,-9.936000220E-3,-2.031259984E-1,1.027060002E-1
2.121481723E1,-9.936000220E-3,-2.031259984E-1,1.027060002E-1
2.122882330E1,-3.961399943E-2,-1.668320000E-1,1.293900013E-1
2.124282867E1,-2.578599937E-2,-1.531639993E-1,2.117089927E-1
2.125683473E1,-2.578599937E-2,-1.531639993E-1,2.117089927E-1
