"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.202468342E1,7.519900054E-2,-4.053999856E-2,1.507620066E-1
1.203868824E1,7.519900054E-2,-4.053999856E-2,1.507620066E-1
1.205269393E1,6.113699824E-2,-5.827499926E-2,2.431229949E-1
1.206670035E1,2.225499973E-2,-1.148100011E-2,2.807509899E-1
1.208070594E1,2.225499973E-2,-1.148100011E-2,2.807509899E-1
1.209471076E1,-2.910000039E-3,2.518500015E-2,2.369470000E-1
1.210871646E1,-2.617700025E-2,1.774800010E-2,2.146120071E-1
1.212272284E1,-2.882900089E-2,-2.020099945E-2,2.202199996E-1
1.213672849E1,-2.882900089E-2,-2.020099945E-2,2.202199996E-1
1.215073330E1,-3.679899871E-2,-4.741299897E-2,2.190759927E-1
1.216473901E1,-1.577699929E-2,-4.970299825E-2,2.303510010E-1
1.217874542E1,-1.577699929E-2,-4.970299825E-2,2.303510010E-1
1.219275108E1,2.047500014E-2,-5.249999836E-2,2.415210009E-1
1.220675593E1,2.859400027E-2,-2.410100028E-2,2.381470054E-1
1.222076154E1,2.859400027E-2,-2.410100028E-2,2.381470054E-1
1.223476798E1,8.638000116E-3,-5.788100138E-2,2.267570049E-1
1.224877358E1,5.733000115E-3,-3.739200160E-2,2.613359988E-1
1.226277844E1,-1.536700036E-2,-2.949699946E-2,2.305150032E-1
1.227678409E1,-1.536700036E-2,-2.949699946E-2,2.305150032E-1
1.229079057E1,1.346699987E-2,-2.749199979E-2,1.901240051E-1
1.230479618E1,4.253799841E-2,-4.119399935E-2,2.197629958E-1
1.231880100E1,4.253799841E-2,-4.119399935E-2,2.197629958E-1
1.233280667E1,3.550399840E-2,-1.613800041E-2,2.261269987E-1
1.234681305E1,3.581000119E-2,-1.510899980E-2,2.206339985E-1
1.236081866E1,3.581000119E-2,-1.510899980E-2,2.206339985E-1
1.237482347E1,3.326300159E-2,-2.239700034E-2,2.299920022E-1
1.238882906E1,4.303500056E-2,-2.246600017E-2,2.531960011E-1
1.240283548E1,1.862400025E-2,-2.369100042E-2,2.572360039E-1
1.241684107E1,1.862400025E-2,-2.369100042E-2,2.572360039E-1
1.243084594E1,1.446100045E-2,-4.121499881E-2,2.169640064E-1
1.244485158E1,-3.449999960E-3,-3.638499975E-2,2.070479989E-1
1.245885798E1,-3.449999960E-3,-3.638499975E-2,2.070479989E-1
1.247286366E1,-9.415999986E-3,-3.146800026E-2,2.183109969E-1
1.248686848E1,-1.358599961E-2,-3.686600178E-2,2.007009983E-1
1.250087410E1,-1.358599961E-2,-3.686600178E-2,2.007009983E-1
1.251488059E1,-1.060000039E-3,-4.128300026E-2,2.192749977E-1
1.252888619E1,-2.983999904E-3,-4.667099938E-2,2.288040072E-1
1.254289104E1,-1.745000016E-3,-5.622399971E-2,1.892949939E-1
1.255689668E1,-1.745000016E-3,-5.622399971E-2,1.892949939E-1
1.257090311E1,-2.768700011E-2,-2.869899943E-2,2.060589939E-1
1.258490872E1,-4.676000215E-3,-4.850300029E-2,2.487069964E-1
1.259891361E1,-4.676000215E-3,-4.850300029E-2,2.487069964E-1
1.261291921E1,2.625400014E-2,-3.827000037E-2,2.786569893E-1
1.262692573E1,1.582000055E-3,-3.651500121E-2,2.316419929E-1
1.264093134E1,1.582000055E-3,-3.651500121E-2,2.316419929E-1
1.265493614E1,-9.320000187E-3,-1.034999965E-3,2.203889936E-1
1.266894182E1,1.359200012E-2,-2.028400078E-2,2.536790073E-1
1.268294820E1,-6.140000187E-3,7.999000140E-3,1.596339941E-1
1.269695380E1,-6.140000187E-3,7.999000140E-3,1.596339941E-1
1.271095863E1,1.816700026E-2,-1.622300036E-2,1.802520007E-1
1.272496433E1,4.716100171E-2,-5.565200001E-2,2.808000147E-1
1.273897073E1,4.716100171E-2,-5.565200001E-2,2.808000147E-1
1.275297637E1,4.069399834E-2,-5.611500144E-2,1.808580011E-1
1.276698124E1,6.353099644E-2,-4.746399820E-2,1.847310066E-1
1.278098694E1,6.353099644E-2,-4.746399820E-2,1.847310066E-1
1.279499337E1,3.926099837E-2,-3.765299916E-2,2.858999968E-1
1.280899901E1,-1.508899964E-2,-2.072899975E-2,2.689630091E-1
1.282300389E1,-1.681100018E-2,4.995000083E-3,2.236129940E-1
1.283700951E1,-1.681100018E-2,4.995000083E-3,2.236129940E-1
1.285101596E1,-3.916899860E-2,-1.601300016E-2,2.108560055E-1
1.286502160E1,-1.602100022E-2,-3.161999956E-2,1.835090071E-1
1.287902646E1,-1.602100022E-2,-3.161999956E-2,1.835090071E-1
1.289303216E1,-3.337000031E-3,-5.827800184E-2,2.005019933E-1
1.290703854E1,2.170200087E-2,-6.168000028E-2,2.315019965E-1
1.292104416E1,2.170200087E-2,-6.168000028E-2,2.315019965E-1
1.293504895E1,2.042300068E-2,-4.475900158E-2,2.340330034E-1
1.294905462E1,1.673099957E-2,-3.177399933E-2,2.334589958E-1
1.296306098E1,-1.209000009E-3,-1.293100044E-2,2.208870053E-1
1.297706656E1,-1.209000009E-3,-1.293100044E-2,2.208870053E-1
1.299107143E1,-3.437000094E-3,-3.491000086E-2,2.681530118E-1
1.300507705E1,-7.435000036E-3,-2.449399978E-2,1.970719993E-1
1.301908340E1,-7.435000036E-3,-2.449399978E-2,1.970719993E-1
1.303308894E1,1.912800036E-2,-2.476599999E-2,1.668819934E-1
1.304709374E1,2.600299940E-2,-4.896099865E-2,2.263049930E-1
1.306109944E1,2.600299940E-2,-4.896099865E-2,2.263049930E-1
1.307510583E1,2.104900032E-2,-1.584500074E-2,2.502540052E-1
1.308911142E1,3.246200085E-2,-9.646999650E-3,2.381860018E-1
1.310311624E1,2.407200076E-2,-1.322199963E-2,2.409839928E-1
1.311712192E1,2.407200076E-2,-1.322199963E-2,2.409839928E-1
1.313112835E1,2.854599990E-2,-2.359299920E-2,2.446759939E-1
1.314513400E1,4.310899973E-2,-4.017199948E-2,2.233289927E-1
1.315913896E1,4.310899973E-2,-4.017199948E-2,2.233289927E-1
1.317314461E1,1.940499991E-2,-3.533300012E-2,2.089820057E-1
1.318715100E1,5.094999913E-3,-3.406799957E-2,2.226639986E-1
1.320115659E1,5.094999913E-3,-3.406799957E-2,2.226639986E-1
1.321516154E1,5.272999872E-3,-3.537200019E-2,2.054560035E-1
1.322916715E1,-3.745999886E-3,-3.404299915E-2,2.343579978E-1
1.324317352E1,-3.506999929E-3,-2.746899985E-2,2.312739938E-1
1.325717915E1,-3.506999929E-3,-2.746899985E-2,2.312739938E-1
1.327118407E1,4.539999936E-4,-3.824700043E-2,2.202849984E-1
1.328518967E1,1.246799994E-2,-2.647699974E-2,1.913750023E-1
1.329919602E1,1.246799994E-2,-2.647699974E-2,1.913750023E-1
1.331320170E1,-1.363900024E-2,-1.744800061E-2,2.108969986E-1
1.332720664E1,-1.162900031E-2,-3.014600091E-2,2.446240038E-1
1.334121227E1,-1.162900031E-2,-3.014600091E-2,2.446240038E-1
1.335521864E1,2.079400048E-2,-2.367099933E-2,2.688939869E-1
1.336922424E1,3.164499998E-2,-3.348999890E-3,2.257200032E-1
1.338322916E1,2.950000111E-3,-1.125099976E-2,2.068569958E-1
1.339723477E1,2.950000111E-3,-1.125099976E-2,2.068569958E-1
1.341124116E1,1.731000026E-3,-1.768600009E-2,2.607960105E-1
1.342524685E1,6.333999801E-3,4.716999829E-3,1.560969949E-1
1.343925172E1,6.333999801E-3,4.716999829E-3,1.560969949E-1
1.345325735E1,2.499100007E-2,7.397999987E-3,2.258780003E-1
1.346726371E1,5.237700045E-2,-4.227799922E-2,2.539530098E-1
1.348126943E1,5.237700045E-2,-4.227799922E-2,2.539530098E-1
1.349527432E1,3.695999831E-2,-3.722000122E-2,2.059379965E-1
1.350927993E1,5.747000128E-2,-2.590700053E-2,1.282590032E-1
1.352328632E1,3.904499859E-2,-3.426399827E-2,2.708779871E-1
1.353729201E1,3.904499859E-2,-3.426399827E-2,2.708779871E-1
1.355129681E1,-1.091699954E-2,-3.597999923E-3,2.940630019E-1
1.356530245E1,2.325000009E-3,1.423200034E-2,2.436189950E-1
1.357930883E1,2.325000009E-3,1.423200034E-2,2.436189950E-1
1.359331453E1,-1.817700081E-2,-8.864000440E-3,2.180750072E-1
1.360731938E1,-1.753200032E-2,-2.563700080E-2,2.128179967E-1
1.362132507E1,-1.753200032E-2,-2.563700080E-2,2.128179967E-1
1.363533145E1,3.198999912E-3,-5.126500130E-2,2.274969965E-1
1.364933704E1,2.411999926E-2,-4.712399840E-2,2.534919977E-1
1.366334190E1,2.342800051E-2,-5.769300088E-2,2.361889929E-1
1.367734761E1,2.342800051E-2,-5.769300088E-2,2.361889929E-1
1.369135402E1,2.552000061E-2,-4.191099852E-2,2.193119973E-1
1.370535961E1,5.956999958E-3,-3.256300092E-2,2.381000072E-1
1.371936446E1,5.956999958E-3,-3.256300092E-2,2.381000072E-1
1.373337015E1,2.108800039E-2,-4.597000033E-2,2.277999967E-1
1.374737650E1,-6.256000139E-3,-3.576099873E-2,2.531439960E-1
1.376138210E1,-6.256000139E-3,-3.576099873E-2,2.531439960E-1
1.377538699E1,-6.165000144E-3,-2.300200053E-2,1.723860055E-1
1.378939262E1,1.673799939E-2,-4.809999838E-2,2.339390069E-1
1.380339899E1,3.083699942E-2,-2.181899920E-2,2.480659932E-1
1.381740461E1,3.083699942E-2,-2.181899920E-2,2.480659932E-1
1.383140954E1,2.655499987E-2,-1.850200072E-2,2.369440049E-1
1.384541515E1,3.072500043E-2,-1.020899974E-2,2.411890030E-1
1.385942156E1,3.072500043E-2,-1.020899974E-2,2.411890030E-1
1.387342712E1,2.370099910E-2,-1.992299967E-2,2.213789970E-1
1.388743204E1,2.706000023E-2,-3.183000162E-2,2.476039976E-1
1.390143770E1,2.706000023E-2,-3.183000162E-2,2.476039976E-1
1.391544409E1,2.541700006E-2,-3.398799896E-2,2.174289972E-1
1.392944977E1,2.805699967E-2,-3.425899893E-2,2.095980048E-1
1.394345459E1,2.381999977E-2,-2.154999971E-2,2.148669958E-1
1.395746024E1,2.381999977E-2,-2.154999971E-2,2.148669958E-1
1.397146671E1,1.192499977E-2,-2.888200060E-2,2.199459970E-1
1.398547235E1,1.436999999E-3,-2.889399976E-2,2.296009958E-1
1.399947717E1,1.436999999E-3,-2.889399976E-2,2.296009958E-1
1.401348278E1,1.352899987E-2,-4.469799995E-2,2.250790000E-1
1.402748920E1,3.353900090E-2,-6.529600173E-2,1.843460053E-1
1.404149482E1,3.353900090E-2,-6.529600173E-2,1.843460053E-1
1.405549968E1,1.248900034E-2,-6.229300052E-2,2.182199955E-1
1.406950531E1,-8.034000173E-3,-4.490000010E-2,2.683509886E-1
1.408351170E1,-1.540999976E-3,-4.270299897E-2,2.507869899E-1
1.409751735E1,-1.540999976E-3,-4.270299897E-2,2.507869899E-1
1.411152232E1,-2.337000100E-3,-2.839200012E-2,2.521049976E-1
1.412552790E1,-1.736499928E-2,-1.157699991E-2,2.534370124E-1
1.413953426E1,-1.736499928E-2,-1.157699991E-2,2.534370124E-1
1.415353988E1,-8.758000098E-3,-2.630499937E-2,2.929799855E-1
1.416754478E1,-7.379999734E-4,-6.219000090E-3,1.386539936E-1
1.418155044E1,-7.379999734E-4,-6.219000090E-3,1.386539936E-1
1.419555680E1,2.875100076E-2,-2.744299918E-2,2.047639936E-1
1.420956249E1,4.806600139E-2,-7.006300241E-2,2.577799857E-1
1.422356735E1,6.057000160E-2,-5.936999992E-2,2.500840127E-1
1.423757300E1,6.057000160E-2,-5.936999992E-2,2.500840127E-1
1.425157935E1,6.140799820E-2,-5.556600168E-2,1.154420003E-1
1.426558504E1,6.149699911E-2,-3.937700018E-2,2.438900024E-1
1.427958992E1,6.149699911E-2,-3.937700018E-2,2.438900024E-1
1.429359551E1,1.145900041E-2,-3.532499820E-2,2.864690125E-1
1.430760196E1,-1.274999976E-2,-8.506000042E-3,2.294970006E-1
1.432160758E1,-1.274999976E-2,-8.506000042E-3,2.294970006E-1
1.433561239E1,-1.641800068E-2,-3.016900085E-2,1.720999926E-1
1.434961809E1,-1.524799969E-2,-6.117700040E-2,1.851830035E-1
1.436362449E1,-9.537000209E-3,-8.532100171E-2,2.010769993E-1
1.437763014E1,-9.537000209E-3,-8.532100171E-2,2.010769993E-1
1.439163511E1,1.810000092E-2,-4.935900122E-2,2.046860009E-1
1.440564068E1,2.944499999E-2,-1.734899916E-2,2.165320069E-1
1.441964709E1,2.944499999E-2,-1.734899916E-2,2.165320069E-1
1.443365268E1,2.783199959E-2,-3.326199949E-2,2.217140049E-1
1.444765760E1,3.321399912E-2,-1.682199910E-2,2.107769996E-1
1.446166328E1,3.321399912E-2,-1.682199910E-2,2.107769996E-1
1.447566969E1,2.602599934E-2,-3.483700007E-2,2.029339969E-1
1.448967540E1,-1.919900067E-2,-2.864200063E-2,2.690469921E-1
1.450368027E1,-2.983999904E-3,-3.139299899E-2,1.554010063E-1
1.451768588E1,-2.983999904E-3,-3.139299899E-2,1.554010063E-1
1.453169224E1,1.294600032E-2,-4.699100181E-2,1.660539955E-1
1.454569794E1,2.432999946E-2,-1.174999960E-2,2.419079989E-1
1.455970281E1,2.432999946E-2,-1.174999960E-2,2.419079989E-1
1.457370846E1,4.369999841E-2,-3.100000089E-3,2.186080068E-1
1.458771482E1,3.907600045E-2,-3.726999974E-3,2.013749927E-1
1.460172043E1,3.907600045E-2,-3.726999974E-3,2.013749927E-1
1.461572529E1,3.312399983E-2,-1.200100034E-2,2.466980070E-1
1.462973102E1,3.161299974E-2,-1.292600017E-2,2.494390011E-1
1.464373743E1,2.082799934E-2,-1.912399940E-2,2.300850004E-1
1.465774304E1,2.082799934E-2,-1.912399940E-2,2.300850004E-1
1.467174792E1,1.612400077E-2,-3.142200038E-2,2.208199948E-1
1.468575352E1,-7.625000086E-3,-3.304199874E-2,2.133360058E-1
1.469975990E1,-7.625000086E-3,-3.304199874E-2,2.133360058E-1
1.471376549E1,1.139799971E-2,-2.645500004E-2,1.994650066E-1
1.472777040E1,1.667100005E-2,-2.403300069E-2,2.217330039E-1
1.474177603E1,1.667100005E-2,-2.403300069E-2,2.217330039E-1
1.475578245E1,3.518000012E-3,-2.713100053E-2,2.225150019E-1
1.476978813E1,1.844199933E-2,-2.909000032E-2,1.896820068E-1
1.478379301E1,1.184600033E-2,-1.879400015E-2,2.091230005E-1
1.479779859E1,1.184600033E-2,-1.879400015E-2,2.091230005E-1
1.481180506E1,-1.021500025E-2,-1.561599970E-2,2.506789863E-1
1.482581069E1,2.680999925E-3,-2.828999981E-2,2.672390044E-1
1.483981556E1,2.680999925E-3,-2.828999981E-2,2.672390044E-1
1.485382121E1,3.677000059E-3,-2.740800008E-2,2.509039938E-1
1.486782758E1,-9.029000066E-3,2.653999953E-3,2.439319938E-1
1.488183318E1,-9.029000066E-3,2.653999953E-3,2.439319938E-1
1.489583814E1,1.580099948E-2,5.195000209E-3,2.524339855E-1
1.490984379E1,-8.991999552E-3,2.002399974E-2,1.438020021E-1
1.492385021E1,1.527400035E-2,-5.094000138E-3,1.775909960E-1
1.493785583E1,1.527400035E-2,-5.094000138E-3,1.775909960E-1
1.495186072E1,5.129199848E-2,-3.151100129E-2,2.375189960E-1
1.496586632E1,3.893600032E-2,-4.826200008E-2,1.835930049E-1
1.497987268E1,3.893600032E-2,-4.826200008E-2,1.835930049E-1
1.499387837E1,5.808399990E-2,-5.372200161E-2,1.586699933E-1
1.500788327E1,5.003499985E-2,-2.365300059E-2,2.731069922E-1
1.502188888E1,5.003499985E-2,-2.365300059E-2,2.731069922E-1
1.503589526E1,8.740000427E-3,3.480000014E-4,2.864100039E-1
1.504990093E1,-5.310000270E-4,1.732699946E-2,2.164510041E-1
1.506390581E1,-2.315000072E-2,-5.838000216E-3,2.203159928E-1
1.507791151E1,-2.315000072E-2,-5.838000216E-3,2.203159928E-1
1.509191792E1,-2.162200026E-2,-2.250899933E-2,1.924169958E-1
1.510592350E1,2.986999927E-3,-3.964399919E-2,2.068520039E-1
1.511992832E1,2.986999927E-3,-3.964399919E-2,2.068520039E-1
1.513393402E1,2.045799978E-2,-2.807899937E-2,2.304130048E-1
1.514794041E1,3.071399964E-2,-3.304199874E-2,2.388219982E-1
1.516194604E1,3.071399964E-2,-3.304199874E-2,2.388219982E-1
1.517595094E1,2.311900072E-2,-2.016700059E-2,2.290280014E-1
1.518995658E1,-2.400999889E-3,-2.873999998E-2,2.254090011E-1
1.520396300E1,8.977999911E-3,-2.763699926E-2,2.277449965E-1
1.521796858E1,8.977999911E-3,-2.763699926E-2,2.277449965E-1
1.523197351E1,-1.169599965E-2,-3.053100035E-2,2.599290013E-1
1.524597906E1,-3.223000094E-3,-3.190699965E-2,1.862840056E-1
1.525998546E1,-3.223000094E-3,-3.190699965E-2,1.862840056E-1
1.527399117E1,3.312499821E-2,-2.985100076E-2,1.642049998E-1
1.528799603E1,3.861699998E-2,-1.061599981E-2,2.257220000E-1
1.530200163E1,3.861699998E-2,-1.061599981E-2,2.257220000E-1
1.531600811E1,2.525700070E-2,1.392000006E-3,2.355220020E-1
1.533001370E1,4.680699855E-2,-1.331400033E-2,2.441309988E-1
1.534401857E1,2.458100021E-2,-1.155999955E-3,2.486999929E-1
1.535802423E1,2.458100021E-2,-1.155999955E-3,2.486999929E-1
1.537203061E1,1.697500050E-2,-1.340799965E-2,2.503969967E-1
1.538603624E1,1.662399992E-2,-2.859500051E-2,2.052399963E-1
1.540004117E1,1.662399992E-2,-2.859500051E-2,2.052399963E-1
1.541404672E1,1.128000021E-2,-1.563899964E-2,2.051050067E-1
1.542805311E1,4.273999948E-3,-1.688599959E-2,2.119089961E-1
1.544205872E1,4.273999948E-3,-1.688599959E-2,2.119089961E-1
1.545606364E1,-9.429999627E-3,-4.749500006E-2,2.116300017E-1
1.547006929E1,-7.519999985E-3,-3.880700096E-2,2.094299942E-1
1.548407567E1,4.056000151E-3,-4.044700041E-2,2.232100070E-1
1.549808125E1,4.056000151E-3,-4.044700041E-2,2.232100070E-1
1.551208615E1,-5.380000221E-4,-3.522599861E-2,2.208939940E-1
1.552609177E1,1.290600002E-2,-3.385400027E-2,2.035139948E-1
1.554009815E1,1.290600002E-2,-3.385400027E-2,2.035139948E-1
1.555410384E1,1.110999961E-3,-1.520899963E-2,1.934410036E-1
1.556810870E1,-2.363000065E-3,-2.629899979E-2,2.393970042E-1
1.558211430E1,-2.363000065E-3,-2.629899979E-2,2.393970042E-1
1.559612070E1,1.811400056E-2,-2.584199980E-2,2.544200122E-1
1.561012638E1,1.214099955E-2,-9.480999783E-3,2.391410023E-1
1.562413125E1,-1.652299985E-2,-4.174000118E-3,2.290759981E-1
1.563813689E1,-1.652299985E-2,-4.174000118E-3,2.290759981E-1
1.565214325E1,6.701000035E-3,-2.175999992E-2,2.545900047E-1
1.566614890E1,-3.197999904E-3,1.726699993E-2,1.758269966E-1
1.568015371E1,-3.197999904E-3,1.726699993E-2,1.758269966E-1
1.569415939E1,2.360199951E-2,-1.520000026E-2,2.023030072E-1
1.570816581E1,6.711599976E-2,-4.142599925E-2,2.559970021E-1
1.572217144E1,6.711599976E-2,-4.142599925E-2,2.559970021E-1
1.573617629E1,2.885399945E-2,-4.817099869E-2,1.702329963E-1
1.575018201E1,5.632099882E-2,-4.305600002E-2,1.432099938E-1
1.576418836E1,3.815900162E-2,-4.225900024E-2,2.564350069E-1
1.577819398E1,3.815900162E-2,-4.225900024E-2,2.564350069E-1
1.579219892E1,-1.188500039E-2,-1.233199984E-2,2.736200094E-1
1.580620456E1,-3.488099948E-2,2.585100010E-2,2.223590016E-1
1.582021098E1,-3.488099948E-2,2.585100010E-2,2.223590016E-1
1.583421659E1,-1.453999989E-2,-4.858000204E-3,2.059759945E-1
1.584822154E1,-2.525000088E-2,-2.947800048E-2,2.027679980E-1
1.586222715E1,-2.525000088E-2,-2.947800048E-2,2.027679980E-1
1.587623354E1,4.484999925E-3,-4.250499979E-2,1.978549957E-1
1.589023915E1,2.589599974E-2,-3.511599824E-2,2.318789959E-1
1.590424412E1,1.810000092E-2,-3.186500072E-2,2.296579927E-1
1.591824973E1,1.810000092E-2,-3.186500072E-2,2.296579927E-1
1.593225609E1,1.919499971E-2,-3.354100138E-2,2.293040007E-1
1.594626180E1,1.188900042E-2,-2.426899970E-2,2.048230022E-1
1.596026664E1,1.188900042E-2,-2.426899970E-2,2.048230022E-1
1.597427224E1,1.370999962E-3,-2.885700017E-2,2.163819969E-1
1.598827865E1,-1.296200044E-2,-2.266900055E-2,2.507390082E-1
1.600228435E1,-1.296200044E-2,-2.266900055E-2,2.507390082E-1
1.601628920E1,-2.647999907E-3,-1.414499991E-2,2.063080072E-1
1.603029484E1,2.778000012E-2,-2.536799945E-2,2.053689957E-1
1.604430133E1,1.678900048E-2,-3.444800153E-2,2.029660046E-1
1.605830696E1,1.678900048E-2,-3.444800153E-2,2.029660046E-1
1.607231182E1,2.361799963E-2,1.051199995E-2,2.168229967E-1
1.608631748E1,2.337200008E-2,-1.793999970E-2,2.556230128E-1
1.610032389E1,2.337200008E-2,-1.793999970E-2,2.556230128E-1
1.611432945E1,2.481400035E-2,-1.497799996E-2,2.743619978E-1
1.612833429E1,3.962099925E-2,-2.462399937E-2,2.639780045E-1
1.614233999E1,1.277299970E-2,-1.468299981E-2,2.276539952E-1
1.615634635E1,1.277299970E-2,-1.468299981E-2,2.276539952E-1
1.617035197E1,3.720000095E-4,-1.746400073E-2,2.137220055E-1
1.618435683E1,3.063000040E-3,-5.164000206E-3,2.327930033E-1
1.619836251E1,3.063000040E-3,-5.164000206E-3,2.327930033E-1
1.621236884E1,-9.095000103E-3,-2.168600075E-2,2.517279983E-1
1.622637446E1,9.251999669E-3,-3.468799964E-2,2.686330080E-1
1.624037930E1,9.251999669E-3,-3.468799964E-2,2.686330080E-1
1.625438496E1,2.756500058E-2,-3.475400060E-2,2.346819937E-1
1.626839135E1,1.675700024E-2,-1.231299993E-2,1.899690032E-1
1.628239699E1,1.934799924E-2,-1.649999991E-3,1.475590020E-1
1.629640185E1,1.934799924E-2,-1.649999991E-3,1.475590020E-1
1.631040752E1,2.505999990E-2,1.280499995E-2,1.314769983E-1
1.632441394E1,8.016999811E-3,-1.122900005E-2,1.612379998E-1
1.633841955E1,8.016999811E-3,-1.122900005E-2,1.612379998E-1
1.635242448E1,-4.949999973E-3,-3.034700081E-2,2.407609969E-1
1.636643014E1,7.517999969E-3,-6.738899648E-2,3.091039956E-1
1.638043655E1,7.517999969E-3,-6.738899648E-2,3.091039956E-1
1.639444211E1,9.235999547E-3,-5.447800085E-2,2.960290015E-1
1.640844704E1,-3.779400140E-2,-2.123899944E-2,2.695260048E-1
1.642245266E1,-7.240000181E-3,-1.247499976E-2,2.651360035E-1
1.643645904E1,-7.240000181E-3,-1.247499976E-2,2.651360035E-1
1.645046462E1,-1.632500067E-2,5.333400145E-2,1.404249966E-1
1.646446954E1,5.867000204E-3,5.094899982E-2,1.819739938E-1
1.647847520E1,5.867000204E-3,5.094899982E-2,1.819739938E-1
1.649248160E1,7.774999738E-2,2.359599993E-2,1.766529977E-1
1.650648725E1,3.033000045E-2,-3.693699837E-2,1.671459973E-1
1.652049218E1,3.033000045E-2,-3.693699837E-2,1.671459973E-1
1.653449780E1,7.172899693E-2,-5.579100177E-2,1.475670040E-1
1.654850418E1,3.739200160E-2,-7.722900063E-2,2.781270146E-1
1.656250978E1,1.735899970E-2,-4.638800025E-2,2.989760041E-1
1.657651465E1,1.735899970E-2,-4.638800025E-2,2.989760041E-1
1.659052023E1,1.417599991E-2,5.857999902E-3,2.683930099E-1
1.660452662E1,-1.760200039E-2,1.665700041E-2,2.322980016E-1
1.661853227E1,-1.760200039E-2,1.665700041E-2,2.322980016E-1
1.663253718E1,-2.690299973E-2,1.470100041E-2,1.815530062E-1
1.664654281E1,2.572700009E-2,-1.970000006E-2,1.988569945E-1
1.666054922E1,2.572700009E-2,-1.970000006E-2,1.988569945E-1
1.667455481E1,4.600699991E-2,-4.914100096E-2,2.253800035E-1
1.668855970E1,3.767199814E-2,-3.822999820E-2,2.256119996E-1
1.670256523E1,4.402400181E-2,-6.379000098E-2,2.346380055E-1
1.671657159E1,4.402400181E-2,-6.379000098E-2,2.346380055E-1
1.673057720E1,1.320600044E-2,-6.176500022E-2,2.660560012E-1
1.674458211E1,1.230600011E-2,-6.936399639E-2,2.436060011E-1
1.675858773E1,1.230600011E-2,-6.936399639E-2,2.436060011E-1
1.677259413E1,-4.130000016E-4,-4.312900081E-2,2.926819921E-1
1.678659974E1,-1.282299962E-2,-2.443899959E-2,1.994709969E-1
1.680060466E1,-1.282299962E-2,-2.443899959E-2,1.994709969E-1
1.681461030E1,1.291699987E-2,1.415999979E-2,1.628549993E-1
1.682861673E1,1.900500059E-2,1.557299960E-2,1.771579981E-1
1.684262228E1,3.359299898E-2,2.148400061E-2,1.699640006E-1
1.685662719E1,3.359299898E-2,2.148400061E-2,1.699640006E-1
1.687063277E1,2.723900042E-2,-8.101999760E-3,2.215130031E-1
1.688463913E1,2.314000018E-2,-4.349000007E-2,2.699210048E-1
1.689864478E1,2.314000018E-2,-4.349000007E-2,2.699210048E-1
1.691264969E1,2.320200019E-2,-6.281100214E-2,3.097049892E-1
1.692665536E1,1.917300001E-2,-9.495499730E-2,2.783519924E-1
1.694066175E1,1.917300001E-2,-9.495499730E-2,2.783519924E-1
1.695466734E1,3.501699865E-2,-6.006700173E-2,2.718389928E-1
1.696867228E1,2.023999952E-2,-7.226999849E-3,2.257509977E-1
1.698267789E1,1.369599998E-2,1.011999976E-2,1.952140033E-1
1.699668427E1,1.369599998E-2,1.011999976E-2,1.952140033E-1
1.701068989E1,1.888900064E-2,1.053499989E-2,1.506849974E-1
1.702469475E1,5.086999852E-3,-9.889000095E-3,1.634480059E-1
1.703870040E1,5.086999852E-3,-9.889000095E-3,1.634480059E-1
1.705270683E1,-8.441000246E-3,-4.123099893E-2,1.848360002E-1
1.706671248E1,-3.876999952E-3,-8.880499750E-2,1.957069933E-1
1.708071734E1,-3.876999952E-3,-8.880499750E-2,1.957069933E-1
1.709472306E1,3.272200003E-2,-1.101590022E-1,2.117590010E-1
1.710872946E1,1.328099985E-2,-8.405199647E-2,2.366019934E-1
1.712273506E1,-7.135000080E-3,-6.114000082E-2,2.390999943E-1
1.713673993E1,-7.135000080E-3,-6.114000082E-2,2.390999943E-1
1.715074560E1,-1.035199966E-2,-2.841199934E-2,2.488690019E-1
1.716475197E1,4.784000106E-3,-1.607800089E-2,2.725299895E-1
1.717875760E1,4.784000106E-3,-1.607800089E-2,2.725299895E-1
1.719276244E1,-8.592000231E-3,-3.112999955E-3,2.572509944E-1
1.720676806E1,1.111800037E-2,-1.802399941E-2,2.356629968E-1
1.722077444E1,1.111800037E-2,-1.802399941E-2,2.356629968E-1
1.723478010E1,2.511899918E-2,-1.424000016E-3,1.081940010E-1
1.724878493E1,5.812399834E-2,-2.533400059E-2,1.680369973E-1
1.726279058E1,6.704100221E-2,-5.690199882E-2,2.510200143E-1
1.727679696E1,6.704100221E-2,-5.690199882E-2,2.510200143E-1
1.729080265E1,5.151600018E-2,-5.027600005E-2,1.580969989E-1
1.730480754E1,4.563200101E-2,-1.760699973E-2,9.200499952E-2
1.731881316E1,4.563200101E-2,-1.760699973E-2,9.200499952E-2
1.733281956E1,2.558300085E-2,-2.018699981E-2,2.483779937E-1
1.734682524E1,-5.735000130E-3,-2.398099937E-2,2.967779934E-1
1.736083010E1,-5.735000130E-3,-2.398099937E-2,2.967779934E-1
1.737483572E1,-2.849099971E-2,-1.145000011E-2,2.329300046E-1
1.738884214E1,-3.323400021E-2,-4.454499856E-2,2.086250037E-1
